attribute_set,categories,sku,name,meta_title,meta_description,url_key,url_path,product_country,price,weight,short_description,meta_keyword,qty,manufacturer,articul_magazin,units,packing,is_in_stock
Default,Диск СD-R,0000006040,"Videx 700Mb 52x bulk 10","Videx 700Mb 52x bulk 10","Videx 700Mb 52x bulk 10",0000006040,0000006040.html,,7.00,,"Videx 700Mb 52x bulk 10",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000003542,"Videx 700Mb 52x bulk 50","Videx 700Mb 52x bulk 50","Videx 700Mb 52x bulk 50",0000003542,0000003542.html,,7.00,,"Videx 700Mb 52x bulk 50",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00006206,"Videx 700Mb 52x bulk 50 PRINTABLE","Videx 700Mb 52x bulk 50 PRINTABLE","Videx 700Mb 52x bulk 50 PRINTABLE",Z-00006206,Z-00006206.html,,7.00,,"Videx 700Mb 52x bulk 50 PRINTABLE",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00008048,"Videx 700Mb 52x slim","Videx 700Mb 52x slim","Videx 700Mb 52x slim",Z-00008048,Z-00008048.html,,12.10,,"Videx 700Mb 52x slim",,100,VIDEX,,шт,10/200,1
Default,Диск СD-R,0000007502,"Videx FRESH 700Mb 52x bulk 10 Апельсин","Videx FRESH 700Mb 52x bulk 10 Апельсин","Videx FRESH 700Mb 52x bulk 10 Апельсин",0000007502,0000007502.html,,7.00,,"Videx FRESH 700Mb 52x bulk 10 Апельсин",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,Z-00002537,"Videx FRESH 700Mb 52x bulk 10 Грейпфрут","Videx FRESH 700Mb 52x bulk 10 Грейпфрут","Videx FRESH 700Mb 52x bulk 10 Грейпфрут",Z-00002537,Z-00002537.html,,7.00,,"Videx FRESH 700Mb 52x bulk 10 Грейпфрут",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000008151,"Videx FRESH 700Mb 52x bulk 10 Коктейль","Videx FRESH 700Mb 52x bulk 10 Коктейль","Videx FRESH 700Mb 52x bulk 10 Коктейль",0000008151,0000008151.html,,7.00,,"Videx FRESH 700Mb 52x bulk 10 Коктейль",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000008583,"Videx FRESH 700Mb 52x bulk 10 Полуниця","Videx FRESH 700Mb 52x bulk 10 Полуниця","Videx FRESH 700Mb 52x bulk 10 Полуниця",0000008583,0000008583.html,,7.00,,"Videx FRESH 700Mb 52x bulk 10 Полуниця",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000003436,"Videx FRESH 700Mb 52x bulk 10 Яблуко","Videx FRESH 700Mb 52x bulk 10 Яблуко","Videx FRESH 700Mb 52x bulk 10 Яблуко",0000003436,0000003436.html,,7.00,,"Videx FRESH 700Mb 52x bulk 10 Яблуко",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,Z-00009217,"Videx FRESH 700Mb 52x bulk 50 Апельсин","Videx FRESH 700Mb 52x bulk 50 Апельсин","Videx FRESH 700Mb 52x bulk 50 Апельсин",Z-00009217,Z-00009217.html,,7.00,,"Videx FRESH 700Mb 52x bulk 50 Апельсин",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00009218,"Videx FRESH 700Mb 52x bulk 50 Грейпфрут","Videx FRESH 700Mb 52x bulk 50 Грейпфрут","Videx FRESH 700Mb 52x bulk 50 Грейпфрут",Z-00009218,Z-00009218.html,,7.00,,"Videx FRESH 700Mb 52x bulk 50 Грейпфрут",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00009220,"Videx FRESH 700Mb 52x bulk 50 Коктейль","Videx FRESH 700Mb 52x bulk 50 Коктейль","Videx FRESH 700Mb 52x bulk 50 Коктейль",Z-00009220,Z-00009220.html,,7.00,,"Videx FRESH 700Mb 52x bulk 50 Коктейль",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00009219,"Videx FRESH 700Mb 52x bulk 50 Полуниця","Videx FRESH 700Mb 52x bulk 50 Полуниця","Videx FRESH 700Mb 52x bulk 50 Полуниця",Z-00009219,Z-00009219.html,,7.00,,"Videx FRESH 700Mb 52x bulk 50 Полуниця",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00009221,"Videx FRESH 700Mb 52x bulk 50 Яблуко","Videx FRESH 700Mb 52x bulk 50 Яблуко","Videx FRESH 700Mb 52x bulk 50 Яблуко",Z-00009221,Z-00009221.html,,7.00,,"Videx FRESH 700Mb 52x bulk 50 Яблуко",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00006239,"Videx MAMBA 700Mb 52x bulk 10","Videx MAMBA 700Mb 52x bulk 10","Videx MAMBA 700Mb 52x bulk 10",Z-00006239,Z-00006239.html,,6.60,,"Videx MAMBA 700Mb 52x bulk 10",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,Z-00010564,"Videx MAMBA 700Mb 52x bulk 50","Videx MAMBA 700Mb 52x bulk 50","Videx MAMBA 700Mb 52x bulk 50",Z-00010564,Z-00010564.html,,6.60,,"Videx MAMBA 700Mb 52x bulk 50",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,Z-00006205,"Videx X-BLUE 700Mb 52x bulk 10","Videx X-BLUE 700Mb 52x bulk 10","Videx X-BLUE 700Mb 52x bulk 10",Z-00006205,Z-00006205.html,,6.60,,"Videx X-BLUE 700Mb 52x bulk 10",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000003329,"Videx X-BLUE 700Mb 52x bulk 50","Videx X-BLUE 700Mb 52x bulk 50","Videx X-BLUE 700Mb 52x bulk 50",0000003329,0000003329.html,,6.60,,"Videx X-BLUE 700Mb 52x bulk 50",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,0000003493,"Videx X-GREEN 700Mb 52x bulk 10","Videx X-GREEN 700Mb 52x bulk 10","Videx X-GREEN 700Mb 52x bulk 10",0000003493,0000003493.html,,6.60,,"Videx X-GREEN 700Mb 52x bulk 10",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000003447,"Videx X-GREEN 700Mb 52x bulk 50","Videx X-GREEN 700Mb 52x bulk 50","Videx X-GREEN 700Mb 52x bulk 50",0000003447,0000003447.html,,6.60,,"Videx X-GREEN 700Mb 52x bulk 50",,100,VIDEX,,шт,50/600,1
Default,Диск СD-R,0000003362,"Videx X-RED 700Mb 52x bulk 10","Videx X-RED 700Mb 52x bulk 10","Videx X-RED 700Mb 52x bulk 10",0000003362,0000003362.html,,6.60,,"Videx X-RED 700Mb 52x bulk 10",,100,VIDEX,,шт,10/600,1
Default,Диск СD-R,0000003391,"Videx X-RED 700Mb 52x bulk 50","Videx X-RED 700Mb 52x bulk 50","Videx X-RED 700Mb 52x bulk 50",0000003391,0000003391.html,,6.60,,"Videx X-RED 700Mb 52x bulk 50",,100,VIDEX,,шт,50/600,1
Default,Елемент живлення,Z-00012997,"alkaline Camelion PLUS LR03 (1*2)","alkaline Camelion PLUS LR03 (1*2)","alkaline Camelion PLUS LR03 (1*2)",Z-00012997,Z-00012997.html,,14.50,,"alkaline Camelion PLUS LR03 (1*2)",,100,CAMELION,,шт,2/24,1
Default,Елемент живлення,Z-00012999,"alkaline Camelion PLUS LR03 (1*4)","alkaline Camelion PLUS LR03 (1*4)","alkaline Camelion PLUS LR03 (1*4)",Z-00012999,Z-00012999.html,,14.50,,"alkaline Camelion PLUS LR03 (1*4)",,100,CAMELION,,шт,4/48,1
Default,Елемент живлення,Z-00012998,"alkaline Camelion PLUS LR06 (1*2)","alkaline Camelion PLUS LR06 (1*2)","alkaline Camelion PLUS LR06 (1*2)",Z-00012998,Z-00012998.html,,14.50,,"alkaline Camelion PLUS LR06 (1*2)",,100,CAMELION,,шт,2/24,1
Default,Елемент живлення,Z-00012007,"alkaline Camelion PLUS LR06 (1*4)","alkaline Camelion PLUS LR06 (1*4)","alkaline Camelion PLUS LR06 (1*4)",Z-00012007,Z-00012007.html,,14.50,,"alkaline Camelion PLUS LR06 (1*4)",,100,CAMELION,,шт,4/48,1
Default,Елемент живлення,Z-00011933,"alkaline Duracell LR03 (1*12) відривний плакат","alkaline Duracell LR03 (1*12) відривний плакат","alkaline Duracell LR03 (1*12) відривний плакат",Z-00011933,Z-00011933.html,,16.50,,"alkaline Duracell LR03 (1*12) відривний плакат",,100,DURACELL,,шт,12/120,1
Default,Елемент живлення,0000007323,"alkaline Duracell LR03 (1*2)","alkaline Duracell LR03 (1*2)","alkaline Duracell LR03 (1*2)",0000007323,0000007323.html,,16.50,,"alkaline Duracell LR03 (1*2)",,100,DURACELL,,шт,4/80,1
Default,Елемент живлення,С-00000029,"alkaline Duracell LR03 (1*4)","alkaline Duracell LR03 (1*4)","alkaline Duracell LR03 (1*4)",С-00000029,С-00000029.html,,16.50,,"alkaline Duracell LR03 (1*4)",,100,DURACELL,,шт,,1
Default,Елемент живлення,Z-00011931,"alkaline Duracell LR06 (1*12) відривний плакат","alkaline Duracell LR06 (1*12) відривний плакат","alkaline Duracell LR06 (1*12) відривний плакат",Z-00011931,Z-00011931.html,,16.50,,"alkaline Duracell LR06 (1*12) відривний плакат",,100,DURACELL,,шт,12/120,1
Default,Елемент живлення,Z-00006545,"alkaline Duracell LR06 (1*2)","alkaline Duracell LR06 (1*2)","alkaline Duracell LR06 (1*2)",Z-00006545,Z-00006545.html,,16.50,,"alkaline Duracell LR06 (1*2)",,100,DURACELL,,шт,4/80,1
Default,Елемент живлення,Z-00009514,"alkaline Duracell LR06 (1*4)","alkaline Duracell LR06 (1*4)","alkaline Duracell LR06 (1*4)",Z-00009514,Z-00009514.html,,16.50,,"alkaline Duracell LR06 (1*4)",,100,DURACELL,,шт,,1
Default,Елемент живлення,Z-00010161,"alkaline Ergolux LR03 (1*2)","alkaline Ergolux LR03 (1*2)","alkaline Ergolux LR03 (1*2)",Z-00010161,Z-00010161.html,,6.00,,"alkaline Ergolux LR03 (1*2)",,100,ERGO,,шт,,1
Default,Елемент живлення,Z-00010160,"alkaline Ergolux LR06 (1*2)","alkaline Ergolux LR06 (1*2)","alkaline Ergolux LR06 (1*2)",Z-00010160,Z-00010160.html,,6.00,,"alkaline Ergolux LR06 (1*2)",,100,ERGO,,шт,,1
Default,Елемент живлення,Z-00011898,"alkaline Kodak MAX LR03 (1*2)","alkaline Kodak MAX LR03 (1*2)","alkaline Kodak MAX LR03 (1*2)",Z-00011898,Z-00011898.html,,11.00,,"alkaline Kodak MAX LR03 (1*2)",,100,KODAK,,шт,,1
Default,Елемент живлення,Z-00011934,"alkaline Kodak MAX LR03 (1*4)","alkaline Kodak MAX LR03 (1*4)","alkaline Kodak MAX LR03 (1*4)",Z-00011934,Z-00011934.html,,11.00,,"alkaline Kodak MAX LR03 (1*4)",,100,KODAK,,шт,4/40,1
Default,Елемент живлення,Z-00011530,"alkaline Kodak MAX LR06 (1*2)","alkaline Kodak MAX LR06 (1*2)","alkaline Kodak MAX LR06 (1*2)",Z-00011530,Z-00011530.html,,11.00,,"alkaline Kodak MAX LR06 (1*2)",,100,KODAK,,шт,,1
Default,Елемент живлення,Z-00011099,"alkaline Kodak MAX LR06 (1*4)","alkaline Kodak MAX LR06 (1*4)","alkaline Kodak MAX LR06 (1*4)",Z-00011099,Z-00011099.html,,11.00,,"alkaline Kodak MAX LR06 (1*4)",,100,KODAK,,шт,4/80,1
Default,Елемент живлення,Z-00008718,"alkaline Panasonic EVERYDAY POWER (silver) LR03 (1*4)","alkaline Panasonic EVERYDAY POWER (silver) LR03 (1*4)","alkaline Panasonic EVERYDAY POWER (silver) LR03 (1*4)",Z-00008718,Z-00008718.html,,6.00,,"alkaline Panasonic EVERYDAY POWER (silver) LR03 (1*4)",,100,PANASONIC,,шт,4/48,1
Default,Елемент живлення,Z-00012536,"alkaline Panasonic PRO POWER (gold) LR03 (1*4)","alkaline Panasonic PRO POWER (gold) LR03 (1*4)","alkaline Panasonic PRO POWER (gold) LR03 (1*4)",Z-00012536,Z-00012536.html,,6.00,,"alkaline Panasonic PRO POWER (gold) LR03 (1*4)",,100,PANASONIC,,шт,4/48,1
Default,Елемент живлення,Z-00009515,"alkaline Panasonic STANDART POWER (silver) LR03 (1*4)","alkaline Panasonic STANDART POWER (silver) LR03 (1*4)","alkaline Panasonic STANDART POWER (silver) LR03 (1*4)",Z-00009515,Z-00009515.html,,6.00,,"alkaline Panasonic STANDART POWER (silver) LR03 (1*4)",,100,PANASONIC,,шт,4/48,1
Default,Елемент живлення,Z-00010137,"alkaline Philips ULTRA ALKALINE LR03 (1*2)","alkaline Philips ULTRA ALKALINE LR03 (1*2)","alkaline Philips ULTRA ALKALINE LR03 (1*2)",Z-00010137,Z-00010137.html,,8.00,,"alkaline Philips ULTRA ALKALINE LR03 (1*2)",,100,PHILIPS,,шт,2/24,1
Default,Елемент живлення,Z-00010332,"alkaline Sony ALKALINE LR03 (1*4)","alkaline Sony ALKALINE LR03 (1*4)","alkaline Sony ALKALINE LR03 (1*4)",Z-00010332,Z-00010332.html,,12.00,,"alkaline Sony ALKALINE LR03 (1*4)",,100,SONY,,шт,4/48,1
Default,Елемент живлення,Z-00009189,"alkaline Sony ALKALINE LR06 (1*4)","alkaline Sony ALKALINE LR06 (1*4)","alkaline Sony ALKALINE LR06 (1*4)",Z-00009189,Z-00009189.html,,12.00,,"alkaline Sony ALKALINE LR06 (1*4)",,100,SONY,,шт,4/48,1
Default,Елемент живлення,Z-00002809,"alkaline Sony STAMINA PLUS LR03 (1*12) відривний блістер","alkaline Sony STAMINA PLUS LR03 (1*12) відривний блістер","alkaline Sony STAMINA PLUS LR03 (1*12) відривний блістер",Z-00002809,Z-00002809.html,,14.00,,"alkaline Sony STAMINA PLUS LR03 (1*12) відривний блістер",,100,SONY,,шт,12/360,1
Default,Елемент живлення,Z-00008207,"alkaline Sony STAMINA PLUS LR03 (1*2)","alkaline Sony STAMINA PLUS LR03 (1*2)","alkaline Sony STAMINA PLUS LR03 (1*2)",Z-00008207,Z-00008207.html,,14.00,,"alkaline Sony STAMINA PLUS LR03 (1*2)",,100,SONY,,шт,2/24,1
Default,Елемент живлення,Z-00010783,"alkaline Sony STAMINA PLUS LR03 (1*4)","alkaline Sony STAMINA PLUS LR03 (1*4)","alkaline Sony STAMINA PLUS LR03 (1*4)",Z-00010783,Z-00010783.html,,14.00,,"alkaline Sony STAMINA PLUS LR03 (1*4)",,100,SONY,,шт,2/40,1
Default,Елемент живлення,Z-00008292,"alkaline Sony STAMINA PLUS LR06 (1*12) відривний блістер","alkaline Sony STAMINA PLUS LR06 (1*12) відривний блістер","alkaline Sony STAMINA PLUS LR06 (1*12) відривний блістер",Z-00008292,Z-00008292.html,,14.00,,"alkaline Sony STAMINA PLUS LR06 (1*12) відривний блістер",,100,SONY,,шт,12/360,1
Default,Елемент живлення,Z-00010501,"alkaline Sony STAMINA PLUS LR06 (1*2)","alkaline Sony STAMINA PLUS LR06 (1*2)","alkaline Sony STAMINA PLUS LR06 (1*2)",Z-00010501,Z-00010501.html,,14.00,,"alkaline Sony STAMINA PLUS LR06 (1*2)",,100,SONY,,шт,2/24,1
Default,Елемент живлення,Z-00008209,"alkaline Sony STAMINA PLUS LR06 (1*4)","alkaline Sony STAMINA PLUS LR06 (1*4)","alkaline Sony STAMINA PLUS LR06 (1*4)",Z-00008209,Z-00008209.html,,14.00,,"alkaline Sony STAMINA PLUS LR06 (1*4)",,100,SONY,,шт,2/40,1
